,fold
PMD1605_140_X2561Y11265G_img.tif,3
PMD1605_110_X6657Y10241R_img.tif,0
PTM837_027_3585_2561_img.tif,1
G_PMD2495_G_120_513_12801_img.tif,2
G_PMD2495_G_150_10241_8705_img.tif,3
PTM837_027_2049_3073_img.tif,0
G_PMD2495_G_120_7169_10753_img.tif,1
G_PMD2495_G_120_6657_13825_img.tif,2
G_PMD2495_G_120_3073_8193_img.tif,3
PMD1605_110_X4609Y4097G_img.tif,0
PTM837_028_5121_13313_img.tif,1
G_PMD2495_G_150_4097_6145_img.tif,2
PTM837_027_3073_5121_img.tif,3
G_PMD2495_G_150_6657_17409_img.tif,0
PMD1605_140_X4609Y5633G_img.tif,1
PMD1605_140_X9217Y8193R_img.tif,2
G_PMD2495_G_150_8705_16385_img.tif,3
PMD1605_110_X3585Y5633G_img.tif,0
G_PMD2495_G_150_15873_9217_img.tif,1
G_PMD2495_G_150_8193_9729_img.tif,2
PTM837_113_4609_8705_img.tif,3
PMD1605_140_X3073Y4097R_img.tif,0
G_PMD2495_G_120_21505_13825_img.tif,1
PMD1605_110_X3585Y11265G_img.tif,2
G_PMD2495_G_150_5121_1537_img.tif,3
PMD1605_140_X1Y12801R_img.tif,0
G_PMD2495_G_60_4097_15873_img.tif,1
PMD1605_110_X2561Y5633R_img.tif,2
G_PMD2495_G_120_5121_3073_img.tif,3
G_PMD2495_G_150_14849_6657_img.tif,0
PTM837_114_8705_6657_img.tif,1
G_PMD2495_G_60_6145_13825_img.tif,2
G_PMD2495_G_120_2561_13825_img.tif,3
PTM837_114_6145_513_img.tif,0
G_PMD2495_G_150_19457_22529_img.tif,1
G_PMD2495_G_150_20481_11777_img.tif,2
PTM837_113_1537_3585_img.tif,3
PTM837_114_7169_5633_img.tif,0
G_PMD2495_G_120_19969_10753_img.tif,1
PMD1605_110_X1Y3585G_img.tif,2
PMD1605_034_X5121Y513G_img.tif,3
G_PMD2495_G_150_22017_1_img.tif,0
PMD1605_140_X5633Y10241R_img.tif,1
PTM837_027_2561_4097_img.tif,2
G_PMD2495_G_150_21505_16385_img.tif,3
G_PMD2495_G_150_1537_22529_img.tif,0
PTM837_113_1_6657_img.tif,1
PMD1605_140_X6145Y13825G_img.tif,2
G_PMD2495_G_60_1025_513_img.tif,3
PTM837_114_5121_10753_img.tif,0
G_PMD2495_G_60_9217_18945_img.tif,1
G_PMD2495_G_60_513_4097_img.tif,2
PMD1605_110_X6145Y11265R_img.tif,3
PMD1605_140_X2561Y2049G_img.tif,0
PMD1605_110_X4609Y1025R_img.tif,1
G_PMD2495_G_120_14337_20481_img.tif,2
PTM837_113_1025_4609_img.tif,3
PMD1605_034_X5633Y9729G_img.tif,0
PMD1605_140_X3073Y2561R_img.tif,1
PMD1605_034_X2049Y6657G_img.tif,2
PTM837_028_7169_1_img.tif,3
G_PMD2495_G_120_10241_20993_img.tif,0
PMD1605_110_X5633Y10241G_img.tif,1
PTM837_113_6657_9729_img.tif,2
G_PMD2495_G_150_23041_7169_img.tif,3
PTM837_114_4097_4609_img.tif,0
PMD1605_140_X5633Y5121R_img.tif,1
G_PMD2495_G_150_10753_10753_img.tif,2
G_PMD2495_G_120_13825_7681_img.tif,3
PMD1605_140_X6145Y4097R_img.tif,0
PTM837_113_513_10241_img.tif,1
PMD1605_140_X1025Y10241R_img.tif,2
G_PMD2495_G_120_2049_8193_img.tif,3
G_PMD2495_G_150_1_9217_img.tif,0
G_PMD2495_G_60_5633_513_img.tif,1
PTM837_114_1025_1537_img.tif,2
G_PMD2495_G_60_3073_21505_img.tif,3
G_PMD2495_G_120_7169_15361_img.tif,0
PMD1605_140_X4609Y6657R_img.tif,1
G_PMD2495_G_120_6657_7681_img.tif,2
PTM837_028_4609_5121_img.tif,3
PMD1605_110_X10241Y2049R_img.tif,0
PTM837_114_1025_1_img.tif,1
G_PMD2495_G_120_5633_19969_img.tif,2
G_PMD2495_G_120_14337_7169_img.tif,3
G_PMD2495_G_150_10241_22017_img.tif,0
PTM837_114_5633_4097_img.tif,1
PTM837_028_9217_6657_img.tif,2
G_PMD2495_G_150_513_3585_img.tif,3
G_PMD2495_G_60_11265_10753_img.tif,0
PMD1605_140_X4609Y2561R_img.tif,1
PMD1605_110_X10241Y9729R_img.tif,2
G_PMD2495_G_60_4097_12289_img.tif,3
PMD1605_140_X9729Y2561R_img.tif,0
PMD1605_140_X7169Y10753G_img.tif,1
PMD1605_110_X3585Y5633R_img.tif,2
G_PMD2495_G_60_2049_6145_img.tif,3
G_PMD2495_G_150_4097_16897_img.tif,0
PMD1605_034_X513Y8193G_img.tif,1
PMD1605_140_X4097Y513G_img.tif,2
G_PMD2495_G_150_4097_7681_img.tif,3
G_PMD2495_G_150_12801_513_img.tif,0
PMD1605_110_X8193Y5121R_img.tif,1
PMD1605_034_X4097Y8193G_img.tif,2
G_PMD2495_G_120_20993_8193_img.tif,3
PMD1605_110_X6657Y6657R_img.tif,0
PMD1605_110_X8705Y1G_img.tif,1
G_PMD2495_G_150_11265_11777_img.tif,2
PTM837_114_6145_7169_img.tif,3
G_PMD2495_G_150_5633_11265_img.tif,0
PMD1605_110_X4609Y12289G_img.tif,1
PMD1605_110_X7681Y11777G_img.tif,2
G_PMD2495_G_60_11777_5121_img.tif,3
PTM837_028_5121_8705_img.tif,0
PTM837_028_7681_8193_img.tif,1
G_PMD2495_G_150_7681_5121_img.tif,2
G_PMD2495_G_150_11265_7681_img.tif,3
PMD1605_110_X3073Y9217G_img.tif,0
PMD1605_140_X4097Y10241G_img.tif,1
PMD1605_110_X8193Y1G_img.tif,2
PTM837_113_9217_1537_img.tif,3
PTM837_027_1537_513_img.tif,0
PMD1605_110_X5633Y3073G_img.tif,1
PMD1605_140_X6657Y3585G_img.tif,2
PMD1605_140_X9729Y8193G_img.tif,3
PTM837_113_513_1_img.tif,0
PTM837_114_1_4609_img.tif,1
G_PMD2495_G_60_8705_18945_img.tif,2
G_PMD2495_G_150_1_13825_img.tif,3
PMD1605_110_X2049Y1537R_img.tif,0
PMD1605_140_X9217Y6657R_img.tif,1
G_PMD2495_G_150_1_513_img.tif,2
G_PMD2495_G_120_14849_17409_img.tif,3
G_PMD2495_G_150_15361_12289_img.tif,0
G_PMD2495_G_120_22017_8193_img.tif,1
PTM837_028_5633_7681_img.tif,2
G_PMD2495_G_60_4097_7169_img.tif,3
PTM837_028_5633_5633_img.tif,0
G_PMD2495_G_120_2561_11777_img.tif,1
PTM837_027_4609_1537_img.tif,2
G_PMD2495_G_60_9217_20481_img.tif,3
PTM837_114_2561_8193_img.tif,0
PMD1605_110_X8705Y11265R_img.tif,1
PTM837_113_9217_4609_img.tif,2
PTM837_113_1537_11777_img.tif,3
PMD1605_140_X6657Y12289R_img.tif,0
PMD1605_034_X6657Y4609G_img.tif,1
G_PMD2495_G_150_2561_1537_img.tif,2
G_PMD2495_G_60_1025_20993_img.tif,3
PMD1605_110_X2561Y5121R_img.tif,0
PTM837_114_1025_10753_img.tif,1
G_PMD2495_G_60_9729_6657_img.tif,2
PTM837_027_8193_11777_img.tif,3
G_PMD2495_G_60_1537_6145_img.tif,0
G_PMD2495_G_120_18945_6145_img.tif,1
PMD1605_140_X1537Y12289R_img.tif,2
G_PMD2495_G_150_5633_5633_img.tif,3
G_PMD2495_G_150_10753_3073_img.tif,0
G_PMD2495_G_120_2561_8193_img.tif,1
PTM837_028_8705_10241_img.tif,2
G_PMD2495_G_60_11265_4097_img.tif,3
PTM837_027_1025_513_img.tif,0
PMD1605_140_X3073Y7681G_img.tif,1
G_PMD2495_G_150_11777_15361_img.tif,2
PMD1605_110_X7681Y7169R_img.tif,3
PMD1605_110_X3585Y7681G_img.tif,0
G_PMD2495_G_150_19457_10241_img.tif,1
PMD1605_110_X9217Y1R_img.tif,2
PTM837_028_2049_10241_img.tif,3
G_PMD2495_G_150_12801_11777_img.tif,0
PMD1605_034_X7169Y8705G_img.tif,1
G_PMD2495_G_60_11777_22017_img.tif,2
G_PMD2495_G_120_15361_9217_img.tif,3
G_PMD2495_G_60_513_10241_img.tif,0
G_PMD2495_G_120_4609_11265_img.tif,1
G_PMD2495_G_150_12289_22529_img.tif,2
G_PMD2495_G_150_11265_4097_img.tif,3
PMD1605_034_X8193Y7681G_img.tif,0
G_PMD2495_G_120_1537_5121_img.tif,1
PMD1605_140_X2561Y10241R_img.tif,2
PMD1605_140_X1Y2561R_img.tif,3
G_PMD2495_G_120_15361_22529_img.tif,0
G_PMD2495_G_60_5121_7169_img.tif,1
G_PMD2495_G_60_10753_1025_img.tif,2
PMD1605_140_X5633Y9217R_img.tif,3
PTM837_114_6145_5633_img.tif,0
PMD1605_140_X2561Y9217G_img.tif,1
PMD1605_140_X9729Y3073G_img.tif,2
PMD1605_140_X8193Y7169R_img.tif,3
G_PMD2495_G_120_19969_8193_img.tif,0
G_PMD2495_G_60_513_7169_img.tif,1
G_PMD2495_G_60_12289_14849_img.tif,2
G_PMD2495_G_150_18433_6145_img.tif,3
PTM837_027_6145_9217_img.tif,0
PTM837_027_6145_10753_img.tif,1
G_PMD2495_G_150_1025_9729_img.tif,2
PMD1605_140_X6145Y2049R_img.tif,3
G_PMD2495_G_120_16385_20481_img.tif,0
G_PMD2495_G_150_9729_14849_img.tif,1
PMD1605_140_X3073Y7169R_img.tif,2
PMD1605_140_X9217Y3585G_img.tif,3
G_PMD2495_G_150_20993_16385_img.tif,0
PMD1605_140_X7681Y2561G_img.tif,1
PTM837_113_3073_8705_img.tif,2
PTM837_113_6657_2049_img.tif,3
G_PMD2495_G_120_13313_12289_img.tif,0
PTM837_113_2561_513_img.tif,1
G_PMD2495_G_150_17921_10753_img.tif,2
G_PMD2495_G_120_12801_10241_img.tif,3
PTM837_113_2049_9217_img.tif,0
G_PMD2495_G_120_15873_18945_img.tif,1
G_PMD2495_G_150_10241_18433_img.tif,2
G_PMD2495_G_150_9217_7169_img.tif,3
G_PMD2495_G_150_22529_12289_img.tif,0
G_PMD2495_G_120_1_18945_img.tif,1
PTM837_028_2049_4609_img.tif,2
G_PMD2495_G_120_12801_16385_img.tif,3
PMD1605_110_X9729Y5633R_img.tif,0
G_PMD2495_G_120_3585_12289_img.tif,1
G_PMD2495_G_60_13313_5633_img.tif,2
G_PMD2495_G_150_4609_2049_img.tif,3
PMD1605_110_X6145Y11777G_img.tif,0
G_PMD2495_G_150_23041_2561_img.tif,1
PTM837_027_7169_8705_img.tif,2
G_PMD2495_G_150_13825_17409_img.tif,3
G_PMD2495_G_60_10241_13313_img.tif,0
PMD1605_110_X9217Y3073R_img.tif,1
PMD1605_034_X7169Y9217G_img.tif,2
G_PMD2495_G_120_11777_7169_img.tif,3
PTM837_027_2561_8193_img.tif,0
PMD1605_140_X4609Y9217G_img.tif,1
G_PMD2495_G_150_4609_1025_img.tif,2
PTM837_027_3585_1_img.tif,3
PMD1605_110_X2049Y10241R_img.tif,0
PMD1605_110_X1025Y12289R_img.tif,1
PMD1605_140_X7681Y9217G_img.tif,2
G_PMD2495_G_60_7169_19457_img.tif,3
PMD1605_110_X8193Y11777R_img.tif,0
PMD1605_110_X513Y6657G_img.tif,1
G_PMD2495_G_150_13825_22017_img.tif,2
G_PMD2495_G_120_9729_16385_img.tif,3
PMD1605_140_X2049Y1R_img.tif,0
PMD1605_110_X6657Y513G_img.tif,1
G_PMD2495_G_60_11265_19969_img.tif,2
G_PMD2495_G_60_13313_4609_img.tif,3
PTM837_113_5633_1025_img.tif,0
PMD1605_110_X3073Y7169G_img.tif,1
G_PMD2495_G_150_8193_16897_img.tif,2
G_PMD2495_G_120_7169_14337_img.tif,3
G_PMD2495_G_120_22529_22017_img.tif,0
G_PMD2495_G_60_12289_3073_img.tif,1
PMD1605_140_X1537Y10241G_img.tif,2
PMD1605_110_X8193Y6657R_img.tif,3
PMD1605_140_X2049Y5121R_img.tif,0
G_PMD2495_G_120_2049_1025_img.tif,1
PMD1605_110_X2561Y8705R_img.tif,2
PMD1605_110_X8705Y4097G_img.tif,3
PMD1605_034_X5633Y5121G_img.tif,0
PMD1605_140_X5633Y11777G_img.tif,1
G_PMD2495_G_120_11777_12801_img.tif,2
G_PMD2495_G_60_12801_9729_img.tif,3
PTM837_114_4609_2049_img.tif,0
PMD1605_110_X1537Y8705R_img.tif,1
G_PMD2495_G_150_19457_18945_img.tif,2
G_PMD2495_G_60_12289_7169_img.tif,3
PMD1605_110_X5633Y11265G_img.tif,0
G_PMD2495_G_120_2561_9217_img.tif,1
G_PMD2495_G_150_9729_4097_img.tif,2
PMD1605_140_X7681Y10753R_img.tif,3
G_PMD2495_G_150_23041_4097_img.tif,0
PMD1605_110_X4609Y7681G_img.tif,1
PMD1605_140_X4609Y6657G_img.tif,2
PTM837_114_1_11265_img.tif,3
G_PMD2495_G_150_13313_14337_img.tif,0
G_PMD2495_G_120_1_20993_img.tif,1
PMD1605_140_X9729Y10241R_img.tif,2
PMD1605_140_X5121Y3073G_img.tif,3
G_PMD2495_G_120_1025_15873_img.tif,0
PMD1605_110_X9729Y5121R_img.tif,1
G_PMD2495_G_150_13313_23041_img.tif,2
PMD1605_140_X5121Y1537G_img.tif,3
G_PMD2495_G_120_23041_16897_img.tif,0
PMD1605_110_X1025Y2561R_img.tif,1
PTM837_028_1537_1537_img.tif,2
G_PMD2495_G_60_3585_8193_img.tif,3
G_PMD2495_G_120_14849_13313_img.tif,0
PMD1605_034_X1537Y3073G_img.tif,1
PMD1605_034_X2049Y4609G_img.tif,2
PMD1605_140_X7681Y11265G_img.tif,3
PMD1605_034_X2561Y4097G_img.tif,0
PMD1605_140_X5633Y2561R_img.tif,1
PMD1605_110_X8705Y7169R_img.tif,2
PTM837_114_513_5633_img.tif,3
G_PMD2495_G_120_15361_21505_img.tif,0
G_PMD2495_G_120_17921_14849_img.tif,1
G_PMD2495_G_60_6145_21505_img.tif,2
PMD1605_110_X4097Y11777G_img.tif,3
G_PMD2495_G_120_14337_6657_img.tif,0
PTM837_113_5633_12801_img.tif,1
G_PMD2495_G_60_6145_2561_img.tif,2
G_PMD2495_G_120_1_21505_img.tif,3
G_PMD2495_G_60_7681_4097_img.tif,0
G_PMD2495_G_150_3585_10241_img.tif,1
G_PMD2495_G_60_6145_3585_img.tif,2
PMD1605_110_X9217Y4097G_img.tif,3
G_PMD2495_G_120_3585_17409_img.tif,0
G_PMD2495_G_120_14849_3073_img.tif,1
PTM837_028_1537_8193_img.tif,2
PMD1605_034_X1Y8193G_img.tif,3
G_PMD2495_G_120_3585_7169_img.tif,0
PTM837_027_3073_8705_img.tif,1
G_PMD2495_G_150_10753_2561_img.tif,2
G_PMD2495_G_60_2049_8193_img.tif,3
G_PMD2495_G_150_1_12289_img.tif,0
PTM837_028_9217_11265_img.tif,1
PTM837_028_6657_3585_img.tif,2
G_PMD2495_G_150_23041_513_img.tif,3
G_PMD2495_G_150_20993_2049_img.tif,0
PTM837_027_3073_8193_img.tif,1
G_PMD2495_G_120_13313_23041_img.tif,2
PMD1605_140_X4097Y1R_img.tif,3
G_PMD2495_G_150_19969_12801_img.tif,0
G_PMD2495_G_120_5121_13313_img.tif,1
PMD1605_140_X1537Y5121G_img.tif,2
G_PMD2495_G_150_2561_10753_img.tif,3
G_PMD2495_G_120_3073_5633_img.tif,0
PTM837_113_2049_3073_img.tif,1
PMD1605_034_X1Y513G_img.tif,2
PTM837_027_2049_5121_img.tif,3
PMD1605_110_X4097Y2561G_img.tif,0
G_PMD2495_G_60_1537_4097_img.tif,1
PMD1605_110_X513Y7681R_img.tif,2
PMD1605_034_X7169Y6657G_img.tif,3
G_PMD2495_G_150_3585_2561_img.tif,0
PMD1605_140_X3073Y10241R_img.tif,1
G_PMD2495_G_120_16897_21505_img.tif,2
PMD1605_140_X9729Y1025G_img.tif,3
G_PMD2495_G_150_10753_14337_img.tif,0
PTM837_028_4097_7681_img.tif,1
G_PMD2495_G_120_19969_20993_img.tif,2
G_PMD2495_G_150_19969_513_img.tif,3
PTM837_027_5121_2049_img.tif,0
PTM837_027_5121_513_img.tif,1
G_PMD2495_G_120_3073_18433_img.tif,2
PMD1605_110_X3585Y2561R_img.tif,3
G_PMD2495_G_120_17409_1537_img.tif,0
G_PMD2495_G_60_1_14849_img.tif,1
G_PMD2495_G_60_6145_8705_img.tif,2
PMD1605_110_X4097Y12289R_img.tif,3
G_PMD2495_G_120_13825_16385_img.tif,0
G_PMD2495_G_60_10753_9729_img.tif,1
G_PMD2495_G_60_1_14337_img.tif,2
G_PMD2495_G_120_6145_10753_img.tif,3
PMD1605_110_X8705Y9217G_img.tif,0
G_PMD2495_G_120_15361_19969_img.tif,1
G_PMD2495_G_150_17409_22017_img.tif,2
G_PMD2495_G_120_8705_12289_img.tif,3
G_PMD2495_G_60_8705_6657_img.tif,0
PMD1605_110_X3073Y513R_img.tif,1
G_PMD2495_G_120_10241_3073_img.tif,2
PTM837_114_6657_8193_img.tif,3
PTM837_113_5633_3585_img.tif,0
G_PMD2495_G_150_13825_14849_img.tif,1
G_PMD2495_G_60_13313_17921_img.tif,2
PMD1605_140_X3073Y12801R_img.tif,3
G_PMD2495_G_60_5121_20993_img.tif,0
G_PMD2495_G_60_3073_18945_img.tif,1
G_PMD2495_G_150_8193_1537_img.tif,2
G_PMD2495_G_120_4097_10241_img.tif,3
PTM837_028_6657_10241_img.tif,0
PTM837_113_1_8705_img.tif,1
G_PMD2495_G_150_9729_17921_img.tif,2
G_PMD2495_G_60_5633_20993_img.tif,3
G_PMD2495_G_120_8193_513_img.tif,0
PMD1605_110_X10241Y6657G_img.tif,1
PTM837_113_3073_10753_img.tif,2
G_PMD2495_G_150_1537_9217_img.tif,3
G_PMD2495_G_150_3585_10753_img.tif,0
PTM837_113_2561_10241_img.tif,1
PTM837_027_3073_10241_img.tif,2
G_PMD2495_G_150_1_4097_img.tif,3
G_PMD2495_G_120_17921_18433_img.tif,0
PMD1605_140_X6657Y7169R_img.tif,1
G_PMD2495_G_150_21505_4609_img.tif,2
PTM837_114_7681_9217_img.tif,3
PMD1605_140_X7169Y13313R_img.tif,0
G_PMD2495_G_120_5633_7681_img.tif,1
G_PMD2495_G_120_3073_11265_img.tif,2
PTM837_028_513_4097_img.tif,3
G_PMD2495_G_150_1_22529_img.tif,0
PTM837_027_5121_12289_img.tif,1
PMD1605_110_X10241Y9217G_img.tif,2
PMD1605_140_X6657Y11265G_img.tif,3
G_PMD2495_G_60_8193_1537_img.tif,0
G_PMD2495_G_120_15361_2561_img.tif,1
G_PMD2495_G_120_8193_21505_img.tif,2
G_PMD2495_G_120_10753_10753_img.tif,3
G_PMD2495_G_120_16897_7169_img.tif,0
PTM837_027_5633_8193_img.tif,1
G_PMD2495_G_120_1537_18945_img.tif,2
PMD1605_110_X1Y11777R_img.tif,3
PTM837_113_513_8193_img.tif,0
PMD1605_034_X5121Y2049G_img.tif,1
G_PMD2495_G_60_6657_14337_img.tif,2
PMD1605_140_X7169Y6145G_img.tif,3
G_PMD2495_G_120_10241_6657_img.tif,0
G_PMD2495_G_150_6145_17921_img.tif,1
G_PMD2495_G_150_10241_13313_img.tif,2
PTM837_028_4097_12801_img.tif,3
G_PMD2495_G_150_16897_1_img.tif,0
PTM837_114_8705_12801_img.tif,1
PTM837_028_4609_12801_img.tif,2
PTM837_028_5121_6657_img.tif,3
G_PMD2495_G_60_513_13825_img.tif,0
G_PMD2495_G_60_12801_21505_img.tif,1
PMD1605_140_X1537Y3585R_img.tif,2
PTM837_113_4609_7681_img.tif,3
G_PMD2495_G_120_13825_13313_img.tif,0
PMD1605_110_X10241Y12289R_img.tif,1
PTM837_113_4609_4609_img.tif,2
G_PMD2495_G_150_6657_22017_img.tif,3
PTM837_113_8705_3073_img.tif,0
G_PMD2495_G_150_3585_19969_img.tif,1
PMD1605_140_X2561Y5121G_img.tif,2
G_PMD2495_G_120_17409_11265_img.tif,3
G_PMD2495_G_150_18433_18945_img.tif,0
PMD1605_110_X1537Y11777G_img.tif,1
G_PMD2495_G_120_9217_10753_img.tif,2
G_PMD2495_G_120_23041_22017_img.tif,3
PTM837_027_7169_6145_img.tif,0
PMD1605_110_X1537Y1G_img.tif,1
G_PMD2495_G_120_20481_9729_img.tif,2
G_PMD2495_G_60_5121_16897_img.tif,3
PTM837_027_2049_2049_img.tif,0
G_PMD2495_G_150_13313_4609_img.tif,1
G_PMD2495_G_120_9729_12289_img.tif,2
PTM837_028_6657_3073_img.tif,3
G_PMD2495_G_60_13313_1_img.tif,0
G_PMD2495_G_120_19969_6657_img.tif,1
G_PMD2495_G_150_7681_1_img.tif,2
G_PMD2495_G_120_14337_22017_img.tif,3
G_PMD2495_G_120_19457_2561_img.tif,0
G_PMD2495_G_120_12801_2049_img.tif,1
G_PMD2495_G_120_11265_12801_img.tif,2
G_PMD2495_G_150_20481_7169_img.tif,3
G_PMD2495_G_60_12801_14337_img.tif,0
G_PMD2495_G_150_11777_20481_img.tif,1
G_PMD2495_G_120_15361_1537_img.tif,2
G_PMD2495_G_120_15361_18433_img.tif,3
G_PMD2495_G_120_5633_9217_img.tif,0
G_PMD2495_G_120_10241_14337_img.tif,1
G_PMD2495_G_150_20993_14337_img.tif,2
G_PMD2495_G_150_5121_1_img.tif,3
PMD1605_140_X7681Y5121R_img.tif,0
G_PMD2495_G_120_13313_13313_img.tif,1
PTM837_113_1537_1537_img.tif,2
G_PMD2495_G_150_1537_20481_img.tif,3
G_PMD2495_G_120_1025_7681_img.tif,0
G_PMD2495_G_120_22017_16385_img.tif,1
PTM837_114_5633_1025_img.tif,2
PTM837_027_6145_2049_img.tif,3
PTM837_114_513_2561_img.tif,0
G_PMD2495_G_60_2561_14337_img.tif,1
PMD1605_034_X8193Y8705G_img.tif,2
PMD1605_110_X2561Y7169R_img.tif,3
G_PMD2495_G_150_15361_2049_img.tif,0
G_PMD2495_G_120_6657_14337_img.tif,1
G_PMD2495_G_120_6145_19457_img.tif,2
G_PMD2495_G_150_6145_9217_img.tif,3
G_PMD2495_G_150_11265_10241_img.tif,0
G_PMD2495_G_120_20993_22017_img.tif,1
PTM837_113_7681_513_img.tif,2
PMD1605_110_X7681Y6145R_img.tif,3
G_PMD2495_G_120_10241_20481_img.tif,0
PTM837_028_1_8705_img.tif,1
PTM837_027_2049_2561_img.tif,2
PTM837_027_3585_7169_img.tif,3
G_PMD2495_G_120_2049_513_img.tif,0
PTM837_114_8193_11265_img.tif,1
PMD1605_110_X7681Y3073R_img.tif,2
G_PMD2495_G_60_11265_16385_img.tif,3
PTM837_114_8193_12289_img.tif,0
G_PMD2495_G_150_19457_20481_img.tif,1
G_PMD2495_G_150_7681_12801_img.tif,2
G_PMD2495_G_150_5633_7169_img.tif,3
PMD1605_140_X1537Y1025G_img.tif,0
PTM837_027_6145_6657_img.tif,1
PMD1605_110_X8193Y10241R_img.tif,2
G_PMD2495_G_150_18945_7169_img.tif,3
G_PMD2495_G_120_6145_19969_img.tif,0
PMD1605_140_X4609Y10241R_img.tif,1
PMD1605_140_X1Y4609R_img.tif,2
PMD1605_110_X2561Y3585R_img.tif,3
PTM837_028_1537_10753_img.tif,0
PTM837_028_513_9217_img.tif,1
G_PMD2495_G_120_18433_3073_img.tif,2
G_PMD2495_G_150_6145_6145_img.tif,3
G_PMD2495_G_60_12801_2561_img.tif,0
PMD1605_034_X1537Y5633G_img.tif,1
G_PMD2495_G_120_17921_9729_img.tif,2
PMD1605_034_X8193Y9217G_img.tif,3
PMD1605_110_X6145Y5633G_img.tif,0
PMD1605_034_X6145Y8193G_img.tif,1
G_PMD2495_G_60_12801_18433_img.tif,2
G_PMD2495_G_150_3585_4097_img.tif,3
PTM837_114_6657_10753_img.tif,0
PMD1605_110_X2561Y7169G_img.tif,1
G_PMD2495_G_120_2049_15361_img.tif,2
G_PMD2495_G_120_5633_2561_img.tif,3
G_PMD2495_G_120_22017_10753_img.tif,0
PMD1605_140_X5633Y3073R_img.tif,1
PMD1605_110_X1537Y6657R_img.tif,2
PTM837_114_1_11777_img.tif,3
G_PMD2495_G_60_11265_16897_img.tif,0
G_PMD2495_G_120_6145_11265_img.tif,1
G_PMD2495_G_150_19457_20993_img.tif,2
G_PMD2495_G_150_23041_6657_img.tif,3
PMD1605_140_X4097Y6657R_img.tif,0
G_PMD2495_G_150_7681_22529_img.tif,1
G_PMD2495_G_120_17409_1025_img.tif,2
PTM837_113_4609_2049_img.tif,3
G_PMD2495_G_60_12801_10241_img.tif,0
PMD1605_140_X3073Y3073G_img.tif,1
PMD1605_140_X5633Y7681G_img.tif,2
G_PMD2495_G_120_18945_6657_img.tif,3
G_PMD2495_G_150_8705_23041_img.tif,0
G_PMD2495_G_150_1537_20993_img.tif,1
G_PMD2495_G_150_12801_23041_img.tif,2
G_PMD2495_G_60_1_18945_img.tif,3
G_PMD2495_G_150_513_6145_img.tif,0
G_PMD2495_G_60_8193_15361_img.tif,1
G_PMD2495_G_120_23041_12801_img.tif,2
G_PMD2495_G_150_17921_513_img.tif,3
PMD1605_140_X4609Y513R_img.tif,0
G_PMD2495_G_120_9729_13313_img.tif,1
G_PMD2495_G_120_513_5121_img.tif,2
G_PMD2495_G_120_20993_22529_img.tif,3
PMD1605_140_X4609Y4097R_img.tif,0
PTM837_028_2561_12289_img.tif,1
G_PMD2495_G_120_8705_4609_img.tif,2
G_PMD2495_G_120_1025_15361_img.tif,3
G_PMD2495_G_60_6145_7681_img.tif,0
PTM837_113_9217_5121_img.tif,1
PTM837_113_3585_6657_img.tif,2
G_PMD2495_G_120_3585_14849_img.tif,3
PMD1605_140_X5121Y513R_img.tif,0
G_PMD2495_G_120_1025_11265_img.tif,1
G_PMD2495_G_150_14337_1025_img.tif,2
PTM837_028_9217_3585_img.tif,3
G_PMD2495_G_60_513_13313_img.tif,0
G_PMD2495_G_150_18945_20993_img.tif,1
PTM837_114_3585_5633_img.tif,2
G_PMD2495_G_120_9217_12801_img.tif,3
PMD1605_140_X9729Y6145R_img.tif,0
PMD1605_140_X4097Y4609R_img.tif,1
PTM837_028_7681_4097_img.tif,2
PTM837_028_2049_10753_img.tif,3
G_PMD2495_G_120_16897_15873_img.tif,0
G_PMD2495_G_150_14337_4609_img.tif,1
PMD1605_110_X2049Y7169G_img.tif,2
PMD1605_110_X8705Y3585R_img.tif,3
PMD1605_140_X2561Y6145G_img.tif,0
G_PMD2495_G_150_11777_6657_img.tif,1
PTM837_028_6145_12801_img.tif,2
G_PMD2495_G_150_12801_15873_img.tif,3
PTM837_028_4097_2049_img.tif,0
G_PMD2495_G_150_10753_13313_img.tif,1
PMD1605_140_X8193Y5633G_img.tif,2
G_PMD2495_G_60_13313_13825_img.tif,3
G_PMD2495_G_150_7169_15873_img.tif,0
PMD1605_034_X8705Y1025G_img.tif,1
G_PMD2495_G_150_22529_2049_img.tif,2
PMD1605_110_X3073Y9217R_img.tif,3
G_PMD2495_G_120_16385_10241_img.tif,0
PMD1605_110_X513Y4609G_img.tif,1
G_PMD2495_G_150_12801_22529_img.tif,2
PMD1605_140_X5633Y7681R_img.tif,3
PMD1605_140_X5633Y12801G_img.tif,0
G_PMD2495_G_60_4609_9729_img.tif,1
PMD1605_140_X1Y5121G_img.tif,2
G_PMD2495_G_60_12801_11265_img.tif,3
G_PMD2495_G_120_8193_15361_img.tif,0
G_PMD2495_G_150_17409_10241_img.tif,1
G_PMD2495_G_150_3585_8193_img.tif,2
G_PMD2495_G_150_4097_9729_img.tif,3
PMD1605_110_X7681Y7681G_img.tif,0
G_PMD2495_G_150_21505_8193_img.tif,1
PMD1605_110_X6657Y4097G_img.tif,2
G_PMD2495_G_60_5121_14849_img.tif,3
G_PMD2495_G_120_3073_12289_img.tif,0
PMD1605_034_X8193Y1025G_img.tif,1
G_PMD2495_G_60_10241_5121_img.tif,2
