,fold
Sec176X4771Y6369_row_img.tif,3
Sec129X4385Y4749_row_img.tif,0
Sec125X2986Y2607_row_img.tif,1
Sec136X3239Y5132_row_img.tif,2
Sec80X5468Y311_row_img.tif,3
Sec223X2660Y6085_row_img.tif,0
Sec136X820Y3085_row_img.tif,1
Sec141X2065Y2921_row_img.tif,2
Sec134X252Y7583_row_img.tif,3
Sec71X1584Y6407_row_img.tif,0
Sec169X4075Y5872_row_img.tif,1
Sec209X3999Y3187_row_img.tif,2
Sec147X1713Y3360_row_img.tif,3
Sec128X1408Y3452_row_img.tif,0
Sec146X4430Y3812_row_img.tif,1
Sec94X10021Y5899_row_img.tif,2
Sec189X2486Y7170_row_img.tif,3
Sec155X4819Y3848_row_img.tif,0
Sec143X4561Y4708_row_img.tif,1
Sec125X9009Y2902_row_img.tif,2
Sec149X8861Y2812_row_img.tif,3
Sec146X4026Y5117_row_img.tif,0
Sec130X2472Y3237_row_img.tif,1
Sec7X4873Y6796_row_img.tif,2
Sec130X2156Y3485_row_img.tif,3
Sec152X1365Y2890_row_img.tif,0
Sec200X3570Y3295_row_img.tif,1
Sec34X3091Y7114_row_img.tif,2
Sec133X2656Y2852_row_img.tif,3
Sec128X3524Y3149_row_img.tif,0
Sec129X2090Y3379_row_img.tif,1
Sec127X2044Y3397_row_img.tif,2
Sec98X9767Y1996_row_img.tif,3
Sec169X4502Y442_row_img.tif,0
Sec225X9233Y3800_row_img.tif,1
Sec126X2452Y3041_row_img.tif,2
Sec161X3513Y5614_row_img.tif,3
Sec221X5008Y376_row_img.tif,0
Sec144X1406Y2691_row_img.tif,1
Sec153X1951Y2747_row_img.tif,2
Sec190X4791Y7489_row_img.tif,3
Sec174X7888Y2643_row_img.tif,0
Sec133X1317Y3096_row_img.tif,1
Sec146X3604Y4097_row_img.tif,2
Sec118X855Y4016_row_img.tif,3
Sec218X7237Y2301_row_img.tif,0
Sec123X3079Y3465_row_img.tif,1
Sec159X5775Y6530_row_img.tif,2
Sec139X2158Y3933_row_img.tif,3
Sec134X2059Y2391_row_img.tif,0
Sec185X4612Y7143_row_img.tif,1
Sec222X3861Y2611_row_img.tif,2
Sec143X2100Y2710_row_img.tif,3
Sec148X1889Y3418_row_img.tif,0
Sec68X6498Y353_row_img.tif,1
Sec126X2399Y3691_row_img.tif,2
Sec155X3649Y4667_row_img.tif,3
Sec130X1692Y3275_row_img.tif,0
Sec139X763Y3613_row_img.tif,1
Sec150X1913Y2327_row_img.tif,2
Sec51X8225Y6720_row_img.tif,3
Sec94X2785Y2369_row_img.tif,0
Sec135X3553Y5224_row_img.tif,1
Sec129X1294Y3213_row_img.tif,2
Sec153X3192Y5805_row_img.tif,3
Sec142X1802Y3382_row_img.tif,0
Sec128X3007Y4690_row_img.tif,1
Sec115X2126Y6773_row_img.tif,2
Sec111X2916Y5305_row_img.tif,3
Sec41X6228Y1271_row_img.tif,0
Sec151X3322Y4049_row_img.tif,1
Sec119X8971Y8037_row_img.tif,2
Sec55X8777Y2274_row_img.tif,3
Sec125X2377Y4715_row_img.tif,0
Sec133X3720Y5016_row_img.tif,1
Sec101X2622Y4411_row_img.tif,2
Sec105X2305Y4332_row_img.tif,3
Sec166X6488Y2424_row_img.tif,0
Sec136X836Y7685_row_img.tif,1
Sec200X5726Y7112_row_img.tif,2
Sec0X4516Y6142_row_img.tif,3
Sec218X8740Y2679_row_img.tif,0
Sec165X1083Y4275_row_img.tif,1
Sec204X6902Y1804_row_img.tif,2
Sec186X5060Y7038_row_img.tif,3
Sec130X1074Y3502_row_img.tif,0
Sec129X2067Y3358_row_img.tif,1
Sec21X5684Y5571_row_img.tif,2
Sec126X2447Y3048_row_img.tif,3
Sec127X1294Y2983_row_img.tif,0
Sec155X4502Y4328_row_img.tif,1
Sec128X2491Y2891_row_img.tif,2
Sec148X1646Y6933_row_img.tif,3
Sec124X1313Y2912_row_img.tif,0
Sec44X8391Y119_row_img.tif,1
Sec198X2402Y7338_row_img.tif,2
Sec142X3545Y5446_row_img.tif,3
Sec2X1619Y7824_row_img.tif,0
Sec184X381Y777_row_img.tif,1
Sec29X10850Y7528_row_img.tif,2
Sec168X3552Y6169_row_img.tif,3
Sec27X2956Y2567_row_img.tif,0
Sec152X2246Y3108_row_img.tif,1
Sec183X5036Y6887_row_img.tif,2
Sec176X3789Y5812_row_img.tif,3
Sec138X2456Y4203_row_img.tif,0
Sec152X2099Y2915_row_img.tif,1
Sec129X2507Y2971_row_img.tif,2
Sec129X2311Y3011_row_img.tif,3
Sec128X2309Y3381_row_img.tif,0
Sec128X2841Y3526_row_img.tif,1
Sec36X5373Y1702_row_img.tif,2
Sec155X9783Y2180_row_img.tif,3
Sec42X8808Y6650_row_img.tif,0
Sec187X5648Y381_row_img.tif,1
Sec205X3788Y2862_row_img.tif,2
Sec136X2550Y3931_row_img.tif,3
Sec181X4130Y3855_row_img.tif,0
Sec168X4137Y7694_row_img.tif,1
Sec190X7738Y7412_row_img.tif,2
Sec1X9893Y6050_row_img.tif,3
Sec169X3796Y5936_row_img.tif,0
Sec141X1846Y3783_row_img.tif,1
Sec129X2702Y3004_row_img.tif,2
Sec4X6756Y6928_row_img.tif,3
Sec127X2362Y4496_row_img.tif,0
Sec237X1535Y422_row_img.tif,1
Sec203X5454Y5463_row_img.tif,2
Sec148X3428Y4810_row_img.tif,3
Sec128X2688Y2898_row_img.tif,0
Sec171X3304Y5549_row_img.tif,1
Sec142X2559Y2228_row_img.tif,2
Sec133X2956Y5549_row_img.tif,3
Sec128X2725Y2975_row_img.tif,0
Sec116X1441Y191_row_img.tif,1
Sec129X2499Y3018_row_img.tif,2
Sec155X3466Y5755_row_img.tif,3
Sec267X3327Y2026_row_img.tif,0
Sec62X7307Y4577_row_img.tif,1
Sec94X5352Y4122_row_img.tif,2
Sec142X3333Y4401_row_img.tif,3
Sec128X3249Y4960_row_img.tif,0
Sec28X7443Y6308_row_img.tif,1
Sec132X2707Y3056_row_img.tif,2
Sec127X2266Y4486_row_img.tif,3
Sec133X7836Y5707_row_img.tif,0
Sec6X8941Y7051_row_img.tif,1
Sec152X3609Y4161_row_img.tif,2
Sec191X8715Y7586_row_img.tif,3
Sec165X4904Y3362_row_img.tif,0
Sec171X9426Y3916_row_img.tif,1
Sec247X723Y6527_row_img.tif,2
Sec128X2271Y2841_row_img.tif,3
Sec197X5236Y129_row_img.tif,0
Sec50X10073Y6284_row_img.tif,1
Sec171X4336Y6491_row_img.tif,2
Sec147X1365Y3286_row_img.tif,3
Sec177X5550Y2623_row_img.tif,0
Sec148X1779Y2188_row_img.tif,1
Sec90X5981Y154_row_img.tif,2
Sec195X2361Y1710_row_img.tif,3
Sec165X10154Y7561_row_img.tif,0
Sec130X2449Y3861_row_img.tif,1
Sec133X1305Y3046_row_img.tif,2
Sec130X3368Y5073_row_img.tif,3
Sec111X2147Y4591_row_img.tif,0
Sec179X4891Y6750_row_img.tif,1
Sec25X2065Y6123_row_img.tif,2
Sec145X4110Y4816_row_img.tif,3
Sec67X791Y5660_row_img.tif,0
Sec119X2195Y4359_row_img.tif,1
Sec132X3587Y4302_row_img.tif,2
Sec134X641Y4237_row_img.tif,3
Sec185X9693Y3947_row_img.tif,0
Sec135X1757Y2539_row_img.tif,1
Sec242X6620Y4718_row_img.tif,2
Sec73X6948Y7581_row_img.tif,3
Sec183X5000Y30_row_img.tif,0
Sec153X6725Y6332_row_img.tif,1
Sec44X9697Y2951_row_img.tif,2
Sec129X2296Y3159_row_img.tif,3
Sec159X3746Y4819_row_img.tif,0
Sec137X2110Y3290_row_img.tif,1
Sec35X5215Y1493_row_img.tif,2
Sec62X4570Y6450_row_img.tif,3
Sec252X1169Y5960_row_img.tif,0
Sec148X1722Y2789_row_img.tif,1
Sec161X2534Y4062_row_img.tif,2
Sec28X870Y4276_row_img.tif,3
Sec59X8180Y7985_row_img.tif,0
Sec158X3175Y5548_row_img.tif,1
Sec138X2092Y3529_row_img.tif,2
Sec221X3404Y42_row_img.tif,3
Sec128X3344Y4789_row_img.tif,0
Sec220X4223Y4293_row_img.tif,1
Sec127X2062Y3215_row_img.tif,2
Sec171X3633Y5535_row_img.tif,3
Sec259X1314Y2757_row_img.tif,0
Sec146X2366Y2729_row_img.tif,1
Sec220X8210Y1251_row_img.tif,2
Sec31X6065Y1721_row_img.tif,3
Sec109X10621Y688_row_img.tif,0
Sec219X7983Y4369_row_img.tif,1
Sec175X3665Y5607_row_img.tif,2
Sec185X5089Y7188_row_img.tif,3
Sec247X9139Y7576_row_img.tif,0
Sec130X2116Y4370_row_img.tif,1
Sec153X4182Y4197_row_img.tif,2
Sec127X2006Y3583_row_img.tif,3
Sec126X2611Y2864_row_img.tif,0
Sec127X2309Y3211_row_img.tif,1
Sec129X2185Y3471_row_img.tif,2
Sec45X799Y4322_row_img.tif,3
Sec128X2917Y3688_row_img.tif,0
Sec149X1256Y3029_row_img.tif,1
Sec222X6117Y101_row_img.tif,2
Sec83X1213Y2569_row_img.tif,3
Sec138X3580Y5593_row_img.tif,0
Sec139X3832Y4255_row_img.tif,1
Sec125X3029Y4943_row_img.tif,2
Sec138X4265Y4159_row_img.tif,3
Sec133X3842Y4350_row_img.tif,0
Sec110X438Y1989_row_img.tif,1
Sec135X4515Y4138_row_img.tif,2
Sec182X4858Y6833_row_img.tif,3
Sec128X2299Y2387_row_img.tif,0
Sec139X2019Y4271_row_img.tif,1
Sec179X6880Y7394_row_img.tif,2
Sec96X9799Y6006_row_img.tif,3
Sec144X2806Y5107_row_img.tif,0
Sec149X4513Y5114_row_img.tif,1
Sec130X2055Y3842_row_img.tif,2
Sec152X955Y1189_row_img.tif,3
Sec135X3822Y4798_row_img.tif,0
Sec128X3600Y4596_row_img.tif,1
Sec128X2739Y2506_row_img.tif,2
Sec126X1981Y4900_row_img.tif,3
Sec128X3398Y3513_row_img.tif,0
Sec152X1893Y2761_row_img.tif,1
Sec97X6600Y4369_row_img.tif,2
Sec162X4563Y4362_row_img.tif,3
Sec142X3909Y5200_row_img.tif,0
Sec90X381Y1825_row_img.tif,1
Sec143X2390Y3268_row_img.tif,2
Sec165X3118Y5249_row_img.tif,3
Sec143X3575Y7004_row_img.tif,0
Sec138X9204Y1102_row_img.tif,1
Sec200X8762Y166_row_img.tif,2
Sec128X3675Y4544_row_img.tif,3
Sec206X4122Y7811_row_img.tif,0
Sec127X2277Y3523_row_img.tif,1
Sec174X7382Y4055_row_img.tif,2
Sec141X979Y3437_row_img.tif,3
Sec74X1062Y6984_row_img.tif,0
Sec137X3467Y5628_row_img.tif,1
Sec129X2448Y2969_row_img.tif,2
Sec219X1963Y5645_row_img.tif,3
Sec93X7758Y7457_row_img.tif,0
Sec167X3295Y2220_row_img.tif,1
Sec126X3309Y4864_row_img.tif,2
Sec65X7558Y6531_row_img.tif,3
Sec24X6400Y3891_row_img.tif,0
Sec147X2898Y5610_row_img.tif,1
Sec96X3479Y7132_row_img.tif,2
Sec143X2027Y2798_row_img.tif,3
Sec211X1939Y1422_row_img.tif,0
Sec150X2360Y3283_row_img.tif,1
Sec124X2700Y2046_row_img.tif,2
Sec45X8129Y848_row_img.tif,3
Sec226X3902Y7665_row_img.tif,0
Sec119X1269Y6896_row_img.tif,1
Sec127X2444Y3339_row_img.tif,2
Sec148X1618Y2784_row_img.tif,3
Sec125X2516Y3329_row_img.tif,0
Sec133X1969Y3252_row_img.tif,1
Sec130X2052Y3038_row_img.tif,2
Sec28X3752Y3887_row_img.tif,3
Sec182X5535Y110_row_img.tif,0
Sec107X2541Y4143_row_img.tif,1
Sec241X752Y6642_row_img.tif,2
Sec130X3170Y2800_row_img.tif,3
Sec6X3993Y1648_row_img.tif,0
Sec180X4724Y3058_row_img.tif,1
Sec128X2511Y3057_row_img.tif,2
Sec229X4423Y7911_row_img.tif,3
Sec153X2983Y5317_row_img.tif,0
Sec143X2519Y1820_row_img.tif,1
Sec126X2402Y3036_row_img.tif,2
Sec151X1569Y2471_row_img.tif,3
Sec185X5102Y7410_row_img.tif,0
Sec137X3808Y4773_row_img.tif,1
Sec151X3460Y4749_row_img.tif,2
Sec142X2761Y1864_row_img.tif,3
Sec128X2826Y3870_row_img.tif,0
Sec110X238Y4760_row_img.tif,1
Sec166X7393Y4272_row_img.tif,2
Sec63X6258Y4287_row_img.tif,3
Sec150X3528Y4774_row_img.tif,0
Sec240X8189Y3311_row_img.tif,1
Sec169X4984Y5117_row_img.tif,2
Sec120X2352Y4158_row_img.tif,3
Sec30X2635Y6150_row_img.tif,0
Sec268X3283Y3551_row_img.tif,1
Sec132X2144Y2531_row_img.tif,2
Sec22X4251Y2598_row_img.tif,3
Sec145X3181Y5310_row_img.tif,0
Sec147X3922Y5116_row_img.tif,1
Sec134X5282Y3797_row_img.tif,2
Sec29X1294Y872_row_img.tif,3
Sec95X9669Y4821_row_img.tif,0
Sec3X2348Y6631_row_img.tif,1
Sec45X2760Y3980_row_img.tif,2
Sec252X3114Y1593_row_img.tif,3
Sec113X4288Y5616_row_img.tif,0
Sec172X3805Y5683_row_img.tif,1
Sec125X2529Y2857_row_img.tif,2
Sec257X2412Y4486_row_img.tif,3
Sec82X8298Y6069_row_img.tif,0
Sec130X2394Y3690_row_img.tif,1
Sec1X3839Y5198_row_img.tif,2
Sec22X5207Y5790_row_img.tif,3
Sec194X8293Y1536_row_img.tif,0
Sec128X3042Y4665_row_img.tif,1
Sec119X2819Y4194_row_img.tif,2
Sec59X9790Y7525_row_img.tif,3
Sec132X2543Y3091_row_img.tif,0
Sec129X3101Y5224_row_img.tif,1
Sec108X1402Y2431_row_img.tif,2
Sec159X7455Y5805_row_img.tif,3
Sec127X5746Y195_row_img.tif,0
Sec117X4730Y761_row_img.tif,1
Sec186X9410Y3405_row_img.tif,2
Sec241X5489Y7595_row_img.tif,3
Sec128X2041Y2882_row_img.tif,0
Sec57X5278Y7281_row_img.tif,1
Sec2X7958Y5276_row_img.tif,2
Sec96X6747Y5006_row_img.tif,3
Sec53X203Y3549_row_img.tif,0
Sec244X2134Y6746_row_img.tif,1
Sec138X4380Y4339_row_img.tif,2
Sec265X6308Y680_row_img.tif,3
Sec136X1397Y3001_row_img.tif,0
Sec134X2171Y3522_row_img.tif,1
Sec203X1575Y2726_row_img.tif,2
Sec84X7720Y4423_row_img.tif,3
Sec183X945Y3406_row_img.tif,0
Sec128X1909Y3841_row_img.tif,1
Sec213X8163Y7753_row_img.tif,2
Sec138X1280Y3367_row_img.tif,3
Sec176X4596Y6755_row_img.tif,0
Sec129X2204Y3393_row_img.tif,1
Sec134X3676Y3597_row_img.tif,2
Sec16X5024Y1151_row_img.tif,3
Sec166X3048Y4815_row_img.tif,0
Sec167X3724Y5878_row_img.tif,1
Sec126X2088Y3640_row_img.tif,2
Sec135X2655Y5265_row_img.tif,3
Sec169X3785Y6411_row_img.tif,0
Sec108X4580Y3138_row_img.tif,1
Sec128X2391Y3005_row_img.tif,2
Sec55X5107Y2279_row_img.tif,3
Sec114X1477Y3278_row_img.tif,0
Sec262X10116Y6518_row_img.tif,1
Sec208X10483Y4485_row_img.tif,2
Sec137X3112Y5509_row_img.tif,3
Sec41X9146Y381_row_img.tif,0
Sec152X3578Y6035_row_img.tif,1
Sec6X3724Y8007_row_img.tif,2
Sec18X8403Y1264_row_img.tif,3
Sec151X7964Y5225_row_img.tif,0
Sec19X448Y2655_row_img.tif,1
Sec127X2188Y3353_row_img.tif,2
Sec146X2117Y3208_row_img.tif,3
Sec111X2686Y4218_row_img.tif,0
Sec17X9766Y6762_row_img.tif,1
Sec170X9216Y6032_row_img.tif,2
Sec141X3952Y4258_row_img.tif,3
Sec129X1048Y3350_row_img.tif,0
Sec9X934Y5530_row_img.tif,1
Sec261X5175Y3220_row_img.tif,2
Sec150X4233Y4299_row_img.tif,3
Sec27X3224Y1093_row_img.tif,0
Sec98X5780Y5065_row_img.tif,1
Sec125X2632Y2573_row_img.tif,2
Sec31X8097Y173_row_img.tif,3
Sec142X2936Y5729_row_img.tif,0
Sec245X2708Y6485_row_img.tif,1
Sec148X2324Y3179_row_img.tif,2
Sec143X3986Y4794_row_img.tif,3
Sec135X3542Y5025_row_img.tif,0
Sec264X5243Y5743_row_img.tif,1
Sec215X8611Y6816_row_img.tif,2
Sec182X5662Y7942_row_img.tif,3
Sec98X8607Y39_row_img.tif,0
Sec128X2891Y4358_row_img.tif,1
Sec100X7350Y4997_row_img.tif,2
Sec22X10701Y2001_row_img.tif,3
Sec132X2488Y2510_row_img.tif,0
Sec255X8589Y937_row_img.tif,1
Sec132X3039Y5329_row_img.tif,2
Sec150X5034Y7745_row_img.tif,3
Sec247X5172Y4036_row_img.tif,0
Sec75X5922Y5786_row_img.tif,1
Sec182X4735Y6601_row_img.tif,2
Sec190X5085Y7399_row_img.tif,3
Sec128X3364Y3004_row_img.tif,0
Sec264X7766Y465_row_img.tif,1
Sec132X2697Y2956_row_img.tif,2
Sec110X8032Y2229_row_img.tif,3
Sec182X4475Y7058_row_img.tif,0
Sec130X5227Y3132_row_img.tif,1
Sec222X3306Y3664_row_img.tif,2
Sec37X10179Y3801_row_img.tif,3
Sec167X3794Y6176_row_img.tif,0
Sec126X2657Y5202_row_img.tif,1
Sec195X1156Y1105_row_img.tif,2
Sec128X1791Y3105_row_img.tif,3
Sec211X6157Y5176_row_img.tif,0
Sec176X8948Y5605_row_img.tif,1
Sec72X9053Y3546_row_img.tif,2
Sec128X2306Y3274_row_img.tif,3
Sec130X2786Y2087_row_img.tif,0
Sec153X3533Y5697_row_img.tif,1
Sec126X2505Y3109_row_img.tif,2
Sec158X2994Y6201_row_img.tif,3
Sec72X8242Y1660_row_img.tif,0
Sec107X10741Y2158_row_img.tif,1
Sec169X2007Y5462_row_img.tif,2
Sec0X7617Y1917_row_img.tif,3
Sec146X3819Y5617_row_img.tif,0
Sec126X2067Y3301_row_img.tif,1
Sec115X1851Y1078_row_img.tif,2
Sec133X3269Y4563_row_img.tif,3
Sec129X2756Y4251_row_img.tif,0
Sec135X3020Y2838_row_img.tif,1
Sec175X9094Y1067_row_img.tif,2
Sec187X5732Y5160_row_img.tif,3
Sec217X7684Y2104_row_img.tif,0
Sec132X2456Y3025_row_img.tif,1
Sec126X4021Y3525_row_img.tif,2
Sec87X9087Y5363_row_img.tif,3
Sec262X551Y5419_row_img.tif,0
Sec173X7910Y6866_row_img.tif,1
Sec118X1927Y4760_row_img.tif,2
Sec105X2445Y5340_row_img.tif,3
Sec139X2525Y2652_row_img.tif,0
Sec120X4054Y2986_row_img.tif,1
Sec161X6261Y4747_row_img.tif,2
Sec128X2637Y2943_row_img.tif,3
Sec146X959Y6840_row_img.tif,0
Sec213X5584Y2436_row_img.tif,1
Sec129X2588Y3094_row_img.tif,2
Sec166X5048Y3629_row_img.tif,3
Sec152X1055Y7015_row_img.tif,0
Sec126X10672Y7519_row_img.tif,1
Sec227X7431Y5165_row_img.tif,2
Sec219X6978Y7254_row_img.tif,3
Sec201X8396Y3390_row_img.tif,0
Sec18X7993Y2514_row_img.tif,1
Sec125X2961Y3728_row_img.tif,2
Sec105X4727Y685_row_img.tif,3
Sec24X2936Y7412_row_img.tif,0
Sec59X796Y4023_row_img.tif,1
Sec138X3488Y4841_row_img.tif,2
Sec187X3768Y4360_row_img.tif,3
Sec153X4653Y5057_row_img.tif,0
Sec144X10680Y7019_row_img.tif,1
Sec128X2795Y2895_row_img.tif,2
Sec139X2871Y5552_row_img.tif,3
Sec185X4734Y6976_row_img.tif,0
Sec71X9907Y1875_row_img.tif,1
Sec197X10302Y6803_row_img.tif,2
Sec128X698Y2859_row_img.tif,3
Sec189X2486Y1314_row_img.tif,0
Sec135X2321Y2156_row_img.tif,1
Sec188X4669Y7027_row_img.tif,2
Sec148X10852Y1775_row_img.tif,3
Sec136X1797Y2995_row_img.tif,0
Sec147X3231Y5873_row_img.tif,1
Sec101X437Y1613_row_img.tif,2
Sec32X6357Y7943_row_img.tif,3
Sec145X1101Y3665_row_img.tif,0
Sec142X1711Y2638_row_img.tif,1
Sec66X1803Y4325_row_img.tif,2
Sec206X4435Y5053_row_img.tif,3
Sec174X10724Y2944_row_img.tif,0
Sec20X3058Y1358_row_img.tif,1
Sec217X423Y3690_row_img.tif,2
Sec128X1061Y3064_row_img.tif,3
Sec136X2960Y3366_row_img.tif,0
Sec170X3824Y5719_row_img.tif,1
Sec176X10554Y3363_row_img.tif,2
Sec199X3460Y1631_row_img.tif,3
Sec163X3633Y6105_row_img.tif,0
Sec144X2101Y3706_row_img.tif,1
Sec163X6815Y7480_row_img.tif,2
Sec147X4209Y3928_row_img.tif,3
Sec137X2176Y4398_row_img.tif,0
Sec145X1177Y3260_row_img.tif,1
Sec171X3821Y6331_row_img.tif,2
Sec117X959Y3961_row_img.tif,3
Sec126X2061Y3040_row_img.tif,0
Sec163X2661Y7474_row_img.tif,1
Sec185X739Y651_row_img.tif,2
Sec138X4217Y4802_row_img.tif,3
Sec149X2321Y2535_row_img.tif,0
Sec254X2704Y1704_row_img.tif,1
Sec149X3884Y4428_row_img.tif,2
Sec121X2302Y4459_row_img.tif,3
Sec135X3692Y4574_row_img.tif,0
Sec143X2625Y1552_row_img.tif,1
Sec3X2473Y4839_row_img.tif,2
Sec145X2380Y3171_row_img.tif,3
Sec4X4858Y7963_row_img.tif,0
Sec240X1384Y6407_row_img.tif,1
Sec240X870Y554_row_img.tif,2
Sec186X5142Y6884_row_img.tif,3
Sec140X3369Y5593_row_img.tif,0
Sec127X2427Y4151_row_img.tif,1
Sec229X6577Y4111_row_img.tif,2
Sec149X4291Y3866_row_img.tif,3
Sec43X168Y361_row_img.tif,0
Sec176X1002Y7971_row_img.tif,1
Sec141X2502Y2935_row_img.tif,2
Sec251X6829Y2176_row_img.tif,3
Sec86X96Y3956_row_img.tif,0
Sec39X9881Y4889_row_img.tif,1
Sec255X9564Y3520_row_img.tif,2
Sec143X1475Y4036_row_img.tif,3
Sec134X3470Y4871_row_img.tif,0
Sec128X1712Y3043_row_img.tif,1
Sec144X9883Y350_row_img.tif,2
Sec142X1567Y3541_row_img.tif,3
Sec125X5199Y2962_row_img.tif,0
Sec121X2128Y3711_row_img.tif,1
Sec3X1563Y5388_row_img.tif,2
Sec122X7760Y3481_row_img.tif,3
Sec155X10327Y1611_row_img.tif,0
Sec129X2561Y3076_row_img.tif,1
Sec146X4303Y4746_row_img.tif,2
Sec154X3307Y1201_row_img.tif,3
Sec165X9971Y4689_row_img.tif,0
Sec135X1822Y3078_row_img.tif,1
Sec132X2623Y4300_row_img.tif,2
Sec63X3877Y1788_row_img.tif,3
Sec188X10782Y1055_row_img.tif,0
Sec238X5933Y5587_row_img.tif,1
Sec115X9402Y4059_row_img.tif,2
Sec152X3932Y4234_row_img.tif,3
Sec127X2189Y3469_row_img.tif,0
Sec241X4327Y2816_row_img.tif,1
Sec148X4179Y4563_row_img.tif,2
Sec130X2587Y2987_row_img.tif,3
Sec218X5585Y5641_row_img.tif,0
Sec142X1807Y2780_row_img.tif,1
Sec166X4869Y3480_row_img.tif,2
Sec53X6472Y1388_row_img.tif,3
Sec128X2887Y4942_row_img.tif,0
Sec140X3965Y4990_row_img.tif,1
Sec35X6386Y2830_row_img.tif,2
Sec132X2324Y4982_row_img.tif,3
Sec171X3816Y6246_row_img.tif,0
Sec171X3919Y5842_row_img.tif,1
Sec44X228Y1397_row_img.tif,2
Sec52X6565Y275_row_img.tif,3
Sec127X2393Y3368_row_img.tif,0
Sec110X3578Y6772_row_img.tif,1
Sec141X3780Y4160_row_img.tif,2
Sec55X9506Y930_row_img.tif,3
Sec133X2619Y2765_row_img.tif,0
Sec86X9405Y7433_row_img.tif,1
Sec26X6469Y4053_row_img.tif,2
Sec184X4641Y6765_row_img.tif,3
Sec143X3196Y2475_row_img.tif,0
Sec154X4484Y4718_row_img.tif,1
Sec141X3517Y4619_row_img.tif,2
Sec156X1496Y2955_row_img.tif,3
Sec175X4218Y6374_row_img.tif,0
Sec130X2289Y3016_row_img.tif,1
Sec143X3145Y2438_row_img.tif,2
Sec0X8693Y3603_row_img.tif,3
Sec162X4128Y3508_row_img.tif,0
Sec145X3198Y5607_row_img.tif,1
Sec44X3313Y1933_row_img.tif,2
Sec218X2713Y3148_row_img.tif,3
Sec149X4482Y5064_row_img.tif,0
Sec138X3362Y5274_row_img.tif,1
Sec30X3336Y3799_row_img.tif,2
Sec146X4156Y4567_row_img.tif,3
Sec0X7456Y7668_row_img.tif,0
Sec118X9369Y1163_row_img.tif,1
Sec134X2006Y3221_row_img.tif,2
Sec132X2394Y2839_row_img.tif,3
Sec130X2801Y2291_row_img.tif,0
Sec66X5448Y624_row_img.tif,1
Sec4X6107Y5930_row_img.tif,2
Sec260X6054Y2462_row_img.tif,3
Sec86X1135Y3417_row_img.tif,0
Sec128X2365Y3356_row_img.tif,1
Sec105X2600Y4720_row_img.tif,2
Sec147X3157Y5124_row_img.tif,3
Sec159X6115Y7956_row_img.tif,0
Sec135X3067Y2860_row_img.tif,1
Sec130X1370Y3679_row_img.tif,2
Sec128X2205Y3256_row_img.tif,3
Sec137X2218Y4730_row_img.tif,0
Sec128X2327Y4372_row_img.tif,1
Sec92X1232Y6912_row_img.tif,2
Sec148X1901Y2215_row_img.tif,3
Sec1X4142Y220_row_img.tif,0
Sec32X10437Y7744_row_img.tif,1
Sec125X2577Y3355_row_img.tif,2
Sec128X2217Y3327_row_img.tif,3
Sec47X1383Y676_row_img.tif,0
Sec119X2095Y3874_row_img.tif,1
Sec151X1804Y2486_row_img.tif,2
Sec190X5037Y837_row_img.tif,3
Sec141X1911Y2625_row_img.tif,0
Sec127X2905Y4745_row_img.tif,1
Sec41X6437Y1826_row_img.tif,2
Sec182X3151Y7168_row_img.tif,3
Sec135X960Y4201_row_img.tif,0
Sec126X3006Y3750_row_img.tif,1
Sec130X3648Y4508_row_img.tif,2
Sec178X5497Y7782_row_img.tif,3
Sec198X5189Y3121_row_img.tif,0
Sec118X10313Y1554_row_img.tif,1
Sec210X9084Y7183_row_img.tif,2
Sec138X3022Y5586_row_img.tif,3
Sec47X497Y3572_row_img.tif,0
Sec92X3845Y3129_row_img.tif,1
Sec141X1913Y3324_row_img.tif,2
Sec145X1020Y3672_row_img.tif,3
Sec124X2969Y2765_row_img.tif,0
Sec125X1865Y3424_row_img.tif,1
Sec151X3387Y4061_row_img.tif,2
Sec135X3038Y4683_row_img.tif,3
Sec103X2224Y7309_row_img.tif,0
Sec36X1338Y4684_row_img.tif,1
Sec179X10842Y2762_row_img.tif,2
Sec217X6009Y7811_row_img.tif,3
Sec135X2250Y4258_row_img.tif,0
Sec148X3626Y4131_row_img.tif,1
Sec137X2222Y4586_row_img.tif,2
Sec104X8551Y7223_row_img.tif,3
Sec6X2600Y6379_row_img.tif,0
Sec142X2729Y3522_row_img.tif,1
Sec58X5414Y4516_row_img.tif,2
Sec128X2013Y3082_row_img.tif,3
Sec171X1381Y1457_row_img.tif,0
Sec139X2526Y2472_row_img.tif,1
Sec115X8514Y2_row_img.tif,2
Sec133X3643Y2856_row_img.tif,3
Sec193X7123Y5351_row_img.tif,0
Sec129X1053Y3405_row_img.tif,1
Sec172X5415Y3004_row_img.tif,2
Sec265X7752Y6792_row_img.tif,3
Sec105X867Y4209_row_img.tif,0
Sec148X1560Y2647_row_img.tif,1
Sec135X4035Y4483_row_img.tif,2
Sec92X8579Y4419_row_img.tif,3
Sec128X2009Y2647_row_img.tif,0
Sec160X9221Y4094_row_img.tif,1
Sec145X3547Y4076_row_img.tif,2
Sec40X4009Y3155_row_img.tif,3
Sec130X4099Y4197_row_img.tif,0
Sec61X1100Y4085_row_img.tif,1
Sec142X927Y3604_row_img.tif,2
Sec62X8273Y1552_row_img.tif,3
Sec128X3588Y4917_row_img.tif,0
